EJERCICIO;ENTIDAD;NOMBRE_ENTIDAD;NO_CUR;NO_ORIGINAL;CLASE_REGISTRO;CLASE_MODIFICACION;CLASE_GASTO;NIT;DESCRIPCION;ESTADO;SOLICITUD_PAGO;PAGADO_TOTAL;MONTO_GASTO;MONTO_SALDO;FEC_IMPUTACION;FEC_SOLICITADO;FEC_APROBADO;FEC_SOLICITUD_PAGO;FEC_PAGADO_TOTAL;NOMBRE_BENEFICIARIO;ENTIDAD_RECEPTORA;PROGRAMA;SUBPROGRAMA;PROYECTO;ACTIVIDAD;OBRA;RENGLON;GEOGRAFICO;FUENTE;ORGANISMO;MONTO_RENGLON;MONTO_PRESUPUESTARIO;MONTO_IVA;USUARIO_SOLICITUD_PAGO;USUARIO_APROBO;USUARIO_REGISTRO;USUARIO_SOLICITO;USUARIO_MODIFICO
2023;148-0001-0000;COORDINACION ZONAL 1 - DEPORTE;123;123;CYD;NOR;TRF;891715382001;CUR Automático de Transferencias No. 144841 ORGANISMOS DEPORTIVOS AGOSTO 2023 CZ1 GRUPO 1 CARGA 1 MEMO NO MD-SSAF-2023-0408-MEM FECHA 08 DE AGOSTO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LIGA DEPORTIVA CANTONAL DE CASCALES RUC 2190002325001.;APROBADO;S;S;1300;0;9/8/2023;9/8/2023;9/8/2023;9/8/2023;10/8/2023;LIGA DEPORTIVA CANTONAL DE ELOY ALFARO;0;55;0;0;2;0;580204;801;1;0;1300;1300;0;TJARAMILLO14;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-0001-0000;COORDINACION ZONAL 1 - DEPORTE;124;124;CYD;NOR;TRF;1091706055001;CUR Automático de Transferencias No. 144841 ORGANISMOS DEPORTIVOS AGOSTO 2023 CZ1 GRUPO 1 CARGA 1 MEMO NO MD-SSAF-2023-0408-MEM FECHA 08 DE AGOSTO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LIGA DEPORTIVA CANTONAL DE CASCALES RUC 2190002325001.;APROBADO;S;S;2591,02;0;9/8/2023;9/8/2023;9/8/2023;9/8/2023;10/8/2023;LIGA DEPORTIVA CANTONAL DE ANTONIO ANTE;0;55;0;0;2;0;580204;801;1;0;2591,02;2591,02;0;TJARAMILLO14;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-0001-0000;COORDINACION ZONAL 1 - DEPORTE;125;125;CYD;NOR;TRF;1091707191001;CUR Automático de Transferencias No. 144841 ORGANISMOS DEPORTIVOS AGOSTO 2023 CZ1 GRUPO 1 CARGA 1 MEMO NO MD-SSAF-2023-0408-MEM FECHA 08 DE AGOSTO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LIGA DEPORTIVA CANTONAL DE CASCALES RUC 2190002325001.;APROBADO;S;S;940,89;0;9/8/2023;9/8/2023;9/8/2023;9/8/2023;10/8/2023;LIGA DEPORTIVA CANTONAL DE PIMAMPIRO;0;55;0;0;2;0;580204;801;1;0;940,89;940,89;0;TJARAMILLO14;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-0001-0000;COORDINACION ZONAL 1 - DEPORTE;126;126;CYD;NOR;TRF;1091707604001;CUR Automático de Transferencias No. 144841 ORGANISMOS DEPORTIVOS AGOSTO 2023 CZ1 GRUPO 1 CARGA 1 MEMO NO MD-SSAF-2023-0408-MEM FECHA 08 DE AGOSTO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LIGA DEPORTIVA CANTONAL DE CASCALES RUC 2190002325001.;APROBADO;S;S;922;0;9/8/2023;9/8/2023;9/8/2023;9/8/2023;10/8/2023;LIGA DEPORTIVA CANTONAL URCUQUI;0;55;0;0;2;0;580204;801;1;0;922;922;0;TJARAMILLO14;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-0001-0000;COORDINACION ZONAL 1 - DEPORTE;127;127;CYD;NOR;TRF;1091708554001;CUR Automático de Transferencias No. 144841 ORGANISMOS DEPORTIVOS AGOSTO 2023 CZ1 GRUPO 1 CARGA 1 MEMO NO MD-SSAF-2023-0408-MEM FECHA 08 DE AGOSTO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LIGA DEPORTIVA CANTONAL DE CASCALES RUC 2190002325001.;APROBADO;S;S;6125,68;0;9/8/2023;9/8/2023;9/8/2023;9/8/2023;10/8/2023;LIGA DEPORTIVA CANTONAL DE OTAVALO;0;55;0;0;2;0;580204;801;1;0;6125,68;6125,68;0;TJARAMILLO14;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-0001-0000;COORDINACION ZONAL 1 - DEPORTE;128;128;CYD;NOR;TRF;2190002325001;CUR Automático de Transferencias No. 144841 ORGANISMOS DEPORTIVOS AGOSTO 2023 CZ1 GRUPO 1 CARGA 1 MEMO NO MD-SSAF-2023-0408-MEM FECHA 08 DE AGOSTO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LIGA DEPORTIVA CANTONAL DE CASCALES RUC 2190002325001.;APROBADO;S;S;1145,35;0;9/8/2023;9/8/2023;9/8/2023;9/8/2023;10/8/2023;LIGA DEPORTIVA CANTONAL DE CASCALES;0;55;0;0;2;0;580204;801;1;0;1145,35;1145,35;0;TJARAMILLO14;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-0001-0000;COORDINACION ZONAL 1 - DEPORTE;129;129;CYD;NOR;TRF;2191700301001;CUR Automático de Transferencias No. 144841 ORGANISMOS DEPORTIVOS AGOSTO 2023 CZ1 GRUPO 1 CARGA 1 MEMO NO MD-SSAF-2023-0408-MEM FECHA 08 DE AGOSTO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LIGA DEPORTIVA CANTONAL DE CASCALES RUC 2190002325001.;APROBADO;S;S;1850,36;0;9/8/2023;9/8/2023;9/8/2023;9/8/2023;10/8/2023;LIGA DEPORTIVA CANTONAL CUYABENO;0;55;0;0;2;0;580204;801;1;0;1850,36;1850,36;0;TJARAMILLO14;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-0001-0000;COORDINACION ZONAL 1 - DEPORTE;130;130;CYD;NOR;TRF;2191700573001;CUR Automático de Transferencias No. 144841 ORGANISMOS DEPORTIVOS AGOSTO 2023 CZ1 GRUPO 1 CARGA 1 MEMO NO MD-SSAF-2023-0408-MEM FECHA 08 DE AGOSTO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LIGA DEPORTIVA CANTONAL DE CASCALES RUC 2190002325001.;APROBADO;S;S;1223,79;0;9/8/2023;9/8/2023;9/8/2023;9/8/2023;10/8/2023;LIGA DEPORTIVA CANTONAL DE PUTUMAYO;0;55;0;0;2;0;580204;801;1;0;1223,79;1223,79;0;TJARAMILLO14;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-0001-0000;COORDINACION ZONAL 1 - DEPORTE;131;131;CYD;NOR;TRF;2191701472001;CUR Automático de Transferencias No. 144841 ORGANISMOS DEPORTIVOS AGOSTO 2023 CZ1 GRUPO 1 CARGA 1 MEMO NO MD-SSAF-2023-0408-MEM FECHA 08 DE AGOSTO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LIGA DEPORTIVA CANTONAL DE CASCALES RUC 2190002325001.;APROBADO;S;S;1283,85;0;9/8/2023;9/8/2023;9/8/2023;9/8/2023;10/8/2023;LIGA DEPORTIVA CANTONAL DE GONZALO PIZARRO;0;55;0;0;2;0;580204;801;1;0;1283,85;1283,85;0;TJARAMILLO14;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-0001-0000;COORDINACION ZONAL 1 - DEPORTE;132;132;CYD;NOR;TRF;2191701790001;CUR Automático de Transferencias No. 144841 ORGANISMOS DEPORTIVOS AGOSTO 2023 CZ1 GRUPO 1 CARGA 1 MEMO NO MD-SSAF-2023-0408-MEM FECHA 08 DE AGOSTO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LIGA DEPORTIVA CANTONAL DE CASCALES RUC 2190002325001.;APROBADO;S;S;6332,54;0;9/8/2023;9/8/2023;9/8/2023;9/8/2023;10/8/2023;LIGA DEPORTIVA CANTONAL DE SHUSHUFINDI;0;55;0;0;2;0;580204;801;1;0;6332,54;6332,54;0;TJARAMILLO14;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;70;70;CYD;NOR;TRF;1391720157001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1939 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE PEDERNALES. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0320-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;10324,78;0;9/5/2023;10/5/2023;10/5/2023;10/5/2023;11/5/2023;LIGA DEPORTIVA CANTONAL DE PEDERNALES;0;55;0;0;2;0;580204;1301;1;0;10324,78;10324,78;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;71;71;CYD;NOR;TRF;1391717717001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1935 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE MANTA. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0325-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;56747,89;0;10/5/2023;10/5/2023;10/5/2023;10/5/2023;11/5/2023;LIGA DEPORTIVA CANTONAL MANTA;0;55;0;0;2;0;580204;1301;1;0;56747,89;56747,89;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;75;75;CYD;NOR;TRF;1391700229001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1930 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE JIPIJAPA. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0347-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;17195,41;0;19/5/2023;19/5/2023;19/5/2023;19/5/2023;23/5/2023;LIGA DEPORTIVA CANTONAL DE JIPIJAPA;0;55;0;0;2;0;580204;1301;1;0;17195,41;17195,41;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;76;76;CYD;NOR;TRF;1390145353001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1936 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE MONTECRISTI. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0347-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;11520,91;0;19/5/2023;19/5/2023;19/5/2023;19/5/2023;23/5/2023;LIGA DEPORTIVA CANTONAL DE MONTECRISTI;0;55;0;0;2;0;580204;1301;1;0;11520,91;11520,91;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;77;77;CYD;NOR;TRF;1391706499001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1944 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE SANTA ANA. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0347-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;11983,07;0;19/5/2023;19/5/2023;19/5/2023;19/5/2023;23/5/2023;LIGA DEPORTIVA CANTONAL DE SANTA ANA;0;55;0;0;2;0;580204;1301;1;0;11983,07;11983,07;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;78;78;CYD;NOR;TRF;1391706561001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1928 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE SANTA ANA. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0347-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;29418,71;0;19/5/2023;19/5/2023;19/5/2023;19/5/2023;23/5/2023;LIGA DEPORTIVA CANTONAL DE CHONE;0;55;0;0;2;0;580204;1301;1;0;29418,71;29418,71;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;80;80;CYD;NOR;TRF;1391712030001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1930 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE FLAVIO ALFARO. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0347-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;7181,61;0;19/5/2023;19/5/2023;19/5/2023;19/5/2023;22/5/2023;LIGA DEPORTIVA CANTONAL FLAVIO ALFARO;0;55;0;0;2;0;580204;1301;1;0;7181,61;7181,61;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;82;82;CYD;NOR;TRF;1391700296001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1943 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL SAN VICENTE. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0351-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;6917,52;0;23/5/2023;23/5/2023;23/5/2023;23/5/2023;24/5/2023;LIGA DEPORTIVA CANTONAL DE SAN VICENTE;0;55;0;0;2;0;580204;1301;1;0;6917,52;6917,52;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;85;85;CYD;NOR;TRF;1391729197001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1926 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL 24 DE MAYO. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0357-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;9198,49;0;25/5/2023;25/5/2023;25/5/2023;25/5/2023;29/5/2023;LIGA DEPORTIVA CANTONAL DE 24 DE MAYO;0;55;0;0;2;0;580204;1301;1;0;9198,49;9198,49;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;86;86;CYD;NOR;TRF;1391723180001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1927 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE BOLÍVAR. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0362-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;10616,68;0;30/5/2023;30/5/2023;30/5/2023;30/5/2023;31/5/2023;LIGA DEPORTIVA CANTONAL DE BOLIVAR;0;55;0;0;2;0;580204;1301;1;0;10616,68;10616,68;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;87;87;CYD;NOR;TRF;1791830636001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1929 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE EL CARMEN. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0362-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;13964,41;0;30/5/2023;30/5/2023;30/5/2023;30/5/2023;31/5/2023;LIGA DEPORTIVA CANTONAL DE EL CARMEN;0;55;0;0;2;0;580204;1301;1;0;13964,41;13964,41;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;88;88;CYD;NOR;TRF;1391710968001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1932 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE JARAMIJÓ. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0362-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;7745,55;0;30/5/2023;30/5/2023;30/5/2023;30/5/2023;31/5/2023;LIGA DEPORTIVA CANTONAL DE JARAMIJO;0;55;0;0;2;0;580204;1301;1;0;7745,55;7745,55;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;89;89;CYD;NOR;TRF;1391714394001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1941 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE PUERTO LÓPEZ. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0362-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;4452,63;0;30/5/2023;30/5/2023;30/5/2023;30/5/2023;31/5/2023;LIGA DEPORTIVA CANTONAL DE PUERTO LOPEZ;0;55;0;0;2;0;580204;1301;1;0;4452,63;4452,63;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;91;91;CYD;NOR;TRF;1391709595001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1938 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE PAJAN . El pago se autoriza según Memorando Nro. MD-CZ4-2023-0374-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;11135,15;0;31/5/2023;31/5/2023;31/5/2023;31/5/2023;1/6/2023;LIGA DEPORTIVA CANTONAL DE PAJAN;0;55;0;0;2;0;580204;1301;1;0;11135,15;11135,15;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;92;92;CYD;NOR;TRF;1391732333001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1942 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE ROCAFUERTE. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0374-MEM correspondiente al mes de MAYO 2023.;APROBADO;S;S;4272,15;0;31/5/2023;31/5/2023;31/5/2023;31/5/2023;1/6/2023;LIGA DEPORTIVA CANTONAL DE ROCAFUERTE;0;55;0;0;2;0;580204;1301;1;0;4272,15;4272,15;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;93;93;CYD;NOR;TRF;1391727577001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1940 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE PICHINCHA. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0378-MEM correspondiente al mes de MAYO Y JUNIO 2023;APROBADO;S;S;4977,7;0;5/6/2023;5/6/2023;5/6/2023;5/6/2023;6/6/2023;LIGA DEPORTIVA CANTONAL DE PICHINCHA;0;55;0;0;2;0;580204;1301;1;0;4977,7;4977,7;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;97;97;CYD;NOR;TRF;1391729197001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1926 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL 24 DE MAYO. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0403-MEM correspondiente al mes de JUNIO 2023.;APROBADO;S;S;1150,84;0;12/6/2023;12/6/2023;12/6/2023;12/6/2023;13/6/2023;LIGA DEPORTIVA CANTONAL DE 24 DE MAYO;0;55;0;0;2;0;580204;1301;1;0;1150,84;1150,84;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;98;98;CYD;NOR;TRF;1391723180001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1927 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE BOLÍVAR. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0403-MEM correspondiente al mes de JUNIO 2023.;APROBADO;S;S;1911,37;0;12/6/2023;12/6/2023;12/6/2023;12/6/2023;13/6/2023;LIGA DEPORTIVA CANTONAL DE BOLIVAR;0;55;0;0;2;0;580204;1301;1;0;1911,37;1911,37;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;99;99;CYD;NOR;TRF;1391706561001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1928 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE CHONE. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0403-MEM correspondiente al mes de JUNIO 2023.;APROBADO;S;S;3971,39;0;12/6/2023;12/6/2023;12/6/2023;12/6/2023;13/6/2023;LIGA DEPORTIVA CANTONAL DE CHONE;0;55;0;0;2;0;580204;1301;1;0;3971,39;3971,39;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;100;100;CYD;NOR;TRF;1791830636001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1929 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE EL CARMEN. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0403-MEM correspondiente al mes de JUNIO 2023.;APROBADO;S;S;4250,52;0;12/6/2023;12/6/2023;12/6/2023;12/6/2023;13/6/2023;LIGA DEPORTIVA CANTONAL DE EL CARMEN;0;55;0;0;2;0;580204;1301;1;0;4250,52;4250,52;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;101;101;CYD;NOR;TRF;1391712030001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1930 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE FLAVIO ALFARO. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0403-MEM correspondiente al mes de JUNIO 2023.;APROBADO;S;S;1207,17;0;12/6/2023;12/6/2023;12/6/2023;12/6/2023;13/6/2023;LIGA DEPORTIVA CANTONAL FLAVIO ALFARO;0;55;0;0;2;0;580204;1301;1;0;1207,17;1207,17;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;102;102;CYD;NOR;TRF;1391710968001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1932 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE JARAMIJÓ. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0403-MEM correspondiente al mes de JUNIO 2023.;APROBADO;S;S;968,17;0;12/6/2023;12/6/2023;12/6/2023;12/6/2023;13/6/2023;LIGA DEPORTIVA CANTONAL DE JARAMIJO;0;55;0;0;2;0;580204;1301;1;0;968,17;968,17;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;103;103;CYD;NOR;TRF;1391700229001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1933 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE JIPIJAPA. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0403-MEM correspondiente al mes de JUNIO 2023.;APROBADO;S;S;2733,83;0;12/6/2023;12/6/2023;12/6/2023;12/6/2023;13/6/2023;LIGA DEPORTIVA CANTONAL DE JIPIJAPA;0;55;0;0;2;0;580204;1301;1;0;2733,83;2733,83;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;104;104;CYD;NOR;TRF;1391717717001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1935 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE MANTA. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0403-MEM correspondiente al mes de JUNIO 2023.;APROBADO;S;S;7108,42;0;12/6/2023;12/6/2023;12/6/2023;12/6/2023;13/6/2023;LIGA DEPORTIVA CANTONAL MANTA;0;55;0;0;2;0;580204;1301;1;0;7108,42;7108,42;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;105;105;CYD;NOR;TRF;1390145353001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1936 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE MONTECRISTI. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0403-MEM correspondiente al mes de JUNIO 2023.;APROBADO;S;S;1890,83;0;12/6/2023;12/6/2023;12/6/2023;12/6/2023;13/6/2023;LIGA DEPORTIVA CANTONAL DE MONTECRISTI;0;55;0;0;2;0;580204;1301;1;0;1890,83;1890,83;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;106;106;CYD;NOR;TRF;1391709595001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1938 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE PAJAN . El pago se autoriza según Memorando Nro. MD-CZ4-2023-0403-MEM correspondiente al mes de JUNIO 2023.;APROBADO;S;S;1744,47;0;12/6/2023;12/6/2023;12/6/2023;12/6/2023;13/6/2023;LIGA DEPORTIVA CANTONAL DE PAJAN;0;55;0;0;2;0;580204;1301;1;0;1744,47;1744,47;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
2023;148-0004-0000;COORDINACION ZONAL 4 - DEPORTE;107;107;CYD;NOR;TRF;1391720157001;PAGO DE ASIGNACIÓN MENSUAL en cumplimiento al Código de notificación no. 1939 del Ministerio del Deporte de 21 de marzo de 2023, a favor de la LIGA DEPORTIVA CANTONAL DE PEDERNALES. El pago se autoriza según Memorando Nro. MD-CZ4-2023-0403-MEM correspondiente al mes de JUNIO 2023.;APROBADO;S;S;1849,33;0;12/6/2023;12/6/2023;12/6/2023;12/6/2023;13/6/2023;LIGA DEPORTIVA CANTONAL DE PEDERNALES;0;55;0;0;2;0;580204;1301;1;0;1849,33;1849,33;0;4LKAVELLAN16;2148ALCIVAR;2148ALCIVAR;2148ALCIVAR;
